logclf_only_tfidf,rf_only_tfidf,gbc_only_tfidf,logclf_tfidf_with_features,rf_tfidf_with_features,gbc_tfidf_with_features,logclf_tfidf_with_cleanedfeatures,rf_tfidf_with_cleanedfeatures,gbc_tfidf_with_cleanedfeatures,logclf_only_features,rf_only_features,gbc_only_features,spacy_v0,spacy_v1
0,0,0,0,0,0,0,0,0,0,0,0,0.0001422490313416347,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,1,0,1,7.196868682513013e-05,0.00037832671659998596
0,0,0,0,0,0,0,0,0,0,0,0,0.00011321742931613699,8.747296669753268e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0006188113475218415,0.0006830882048234344
0,0,0,0,0,0,0,0,0,0,0,0,0.0003365250304341316,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9996077418327332,0.9982094764709473
0,0,0,0,0,0,0,0,0,0,0,0,0.0836862176656723,0.4515831172466278
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00020969046454411
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.01221640408039093,0.004851513542234898
1,1,1,0,1,0,0,1,0,0,0,0,0.013877482153475285,0.16016066074371338
0,0,0,0,0,0,0,0,0,0,0,0,0.000399458862375468,0.002533798571676016
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0003057215071748942,0.00011643381731119007
0,0,0,0,0,0,0,0,0,0,0,0,0.8438252806663513,0.8812447786331177
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,1,0,0,0,0,0,0,0.9222884178161621,0.9903900623321533
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,0,1,0.9878377914428711,0.9566107988357544
1,1,1,1,1,1,1,1,1,0,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,7.805362110957503e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0027157345321029425,0.0004710699722636491
0,0,0,0,0,0,0,0,0,0,0,0,0.9280387163162231,0.9234704375267029
0,0,0,0,0,0,0,0,0,0,0,0,8.600697037763894e-05,0.0018374125938862562
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.027176648378372192,0.001219936297275126
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,1,0,0,0,0,0,0,0.2657964825630188,0.05676443874835968
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,0,0,1,0,0,1,0,0.17993435263633728,0.06577123701572418
0,0,1,1,0,1,1,0,1,0,0,1,0.9998408555984497,0.999289870262146
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9974843263626099
0,0,0,0,0,0,0,0,0,0,0,0,0.0020523816347122192,0.004921538755297661
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,1,0,1,0,0,0,0,0,0,0.8281105756759644,0.98667973279953
0,0,0,0,0,0,0,0,0,0,0,0,0.050119105726480484,0.27797481417655945
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.687990128993988,0.7102201581001282
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,0,0,0,1,0,0,0,0,0.003810147987678647,0.006831728387624025
0,0,0,0,0,0,0,0,0,0,0,0,7.799283775966614e-05,5.05118805449456e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001263810263480991,6.20105056441389e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,0,0,0,0.9999545812606812,0.9998694658279419
0,0,1,0,0,0,0,0,0,0,0,0,0.36875808238983154,0.0024980606976896524
0,0,0,0,0,0,0,0,0,0,0,0,0.02431201934814453,0.024719195440411568
1,1,1,0,1,0,0,1,0,0,1,0,0.002294752513989806,0.00010865917283808812
0,0,0,0,0,0,0,0,0,0,0,0,0.00023532826162409037,0.0001566553401062265
1,1,1,1,1,1,1,1,1,1,1,1,0.010713141411542892,0.7518438696861267
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9993330836296082,0.9961848855018616
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00018713140161707997,0.0003003150050062686
0,0,0,0,0,0,0,0,1,0,0,0,0.9954038858413696,0.9127117991447449
1,0,1,0,0,0,0,0,0,0,0,0,0.017658140510320663,0.044554371386766434
1,1,1,1,1,1,1,1,1,1,1,1,0.987612783908844,0.9994832277297974
0,0,0,0,0,0,0,0,0,0,0,0,0.0821223333477974,0.004141033161431551
0,0,0,0,0,0,0,0,0,0,0,0,0.04004904255270958,0.00615319050848484
1,1,1,1,1,1,1,1,0,1,1,1,0.9732605814933777,0.9566478729248047
1,1,0,1,1,0,0,1,0,0,0,0,0.06422724574804306,0.5716522336006165
0,0,1,0,0,0,0,0,0,0,0,0,0.5893089771270752,0.06843780726194382
1,1,1,1,1,1,1,1,1,0,0,0,0.9987930059432983,0.9521889090538025
0,0,0,0,0,0,0,0,0,0,0,0,0.11087793111801147,0.991316556930542
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001583040866535157,0.0002825470292009413
1,1,1,1,1,1,1,1,1,0,1,1,0.9987789988517761,0.9719736576080322
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9996328353881836,0.999362051486969
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00014857247879263014
0,0,0,0,0,0,0,0,0,0,0,0,0.0011342338984832168,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,7.631097105331719e-05,0.0001101013258448802
1,1,1,0,1,0,0,1,0,0,1,0,0.006950917188078165,0.5884776711463928
0,0,0,0,0,0,0,0,0,0,0,0,0.00015108803927432746,0.0032125134021043777
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0005525723681785166,0.0009358337847515941
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.000799907895270735
0,0,0,0,0,0,0,0,0,0,0,0,0.00010008834215113893,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,1,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.34712010622024536,0.19136323034763336
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,1,1,1,1,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.004849863238632679,0.002422729507088661
0,0,0,0,0,0,0,0,0,0,0,0,0.01432199776172638,0.12542863190174103
0,0,0,0,0,0,0,0,0,0,0,0,0.9163810610771179,0.3393877148628235
0,0,0,0,0,0,0,0,0,0,0,0,0.0017665537307038903,0.0018781929975375533
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9994950294494629,0.9999545812606812
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,0,1,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9998282194137573,0.985872745513916
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001658422697801143,0.025943918153643608
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00019488057296257466
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,0,1,0,0,0,0,0.735923171043396,0.5849969387054443
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,6.423336162697524e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,1,0,1,1,0,1,0,0,0,0,0.978500247001648,0.6371069550514221
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00019012397387996316
0,0,0,0,0,0,0,0,0,0,0,0,0.006731442175805569,0.0003675490734167397
0,0,0,0,0,0,0,0,0,0,0,0,0.03879852220416069,0.011573238298296928
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0002410844899713993
1,1,0,1,1,0,1,1,0,0,1,0,0.8659858107566833,0.9928434491157532
0,0,0,0,0,0,0,0,0,0,0,0,0.0014946003211662173,0.0004120847152080387
0,0,0,0,0,0,0,0,0,0,0,0,0.0001462715008528903,0.0005903510609641671
0,0,0,0,0,0,0,0,0,0,0,0,0.08241958171129227,0.01914077065885067
0,0,0,0,0,0,0,0,0,0,0,0,0.000858158222399652,0.01681712456047535
1,0,1,1,0,1,1,0,1,1,0,1,0.9315339922904968,0.973821759223938
1,1,1,1,0,1,0,1,0,0,1,0,0.9643144607543945,0.12050619721412659
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,0,0,1,0,0,1,0,0.06490249931812286,0.14140787720680237
0,0,0,0,0,0,0,0,0,0,0,0,0.9999545812606812,0.9999516010284424
0,0,0,0,0,0,0,0,0,0,0,0,5.990295176161453e-05,0.002189215738326311
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,0,1,1,0,1,0,0.024616487324237823,0.0012498653959482908
0,0,0,0,0,0,0,0,0,0,0,0,0.009244823828339577,0.05519750714302063
0,0,0,0,0,0,0,0,0,0,0,0,0.0005150837241671979,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,0,1,1,0,1,1,0,0,1,0,0.9053206443786621,0.9890467524528503
0,0,0,0,0,0,0,0,0,0,0,0,0.13695105910301208,0.0026141253765672445
1,1,1,1,1,1,1,1,0,0,0,0,0.7783380746841431,0.9616502523422241
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00013612197653856128,0.00032094537164084613
1,1,1,1,1,0,0,0,0,0,0,0,0.07779502123594284,0.3782102167606354
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001370644458802417,6.69390574330464e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0032783241476863623,0.009774480015039444
0,0,1,0,0,1,0,0,1,0,0,1,0.7669939398765564,0.8534287214279175
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999096393585205,0.9944111704826355
0,0,0,0,0,0,0,0,0,0,0,0,0.0001807855733204633,0.0005177344428375363
0,0,0,0,0,0,0,0,0,0,0,0,0.002112183952704072,0.0009013716480694711
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,1,0,0,1,1,1,0.0447247214615345,0.03202645480632782
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0021215826272964478,0.00033094591344706714
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0010450722184032202,0.0003960627072956413
0,0,0,0,0,0,0,0,0,0,0,0,0.0038549313321709633,0.0016536383191123605
0,1,0,1,1,1,1,1,0,0,1,1,0.1071983054280281,0.8287151455879211
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,1,0,1,0,0,0,0,0.11841053515672684,0.138242706656456
1,1,1,1,1,1,1,1,1,0,1,1,0.14381533861160278,0.13149091601371765
1,1,1,0,1,1,0,1,0,0,0,0,0.36912456154823303,0.07247115671634674
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,1,1,1,0.9995864033699036,0.9837754368782043
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,1,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.999543309211731,0.9989412426948547
0,0,0,0,0,0,0,0,0,0,0,0,0.0038103286642581224,0.20570074021816254
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.004341579973697662,0.0004667726461775601
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,0,1,0.9992721676826477,0.9740372896194458
0,0,0,0,0,0,0,0,0,0,0,0,5.0737820856738836e-05,0.00011879872909048572
1,1,1,1,1,1,1,1,1,1,1,1,0.9981321692466736,0.9988259673118591
1,1,1,1,1,1,1,1,1,1,0,1,0.9992066025733948,0.9995940327644348
0,1,0,0,0,0,1,1,0,0,0,0,0.9281760454177856,0.35829344391822815
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.13501247763633728,0.4474257528781891
0,1,1,0,1,1,0,1,0,0,0,0,0.8849912285804749,0.04754970967769623
1,1,1,1,1,1,1,1,0,0,0,0,0.9985182881355286,0.9989871382713318
1,1,1,1,1,1,1,1,1,0,0,0,0.9988425970077515,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.00010284278687322512,4.539787187241018e-05
1,1,1,1,1,1,0,1,0,0,1,0,0.6122196316719055,0.05110594630241394
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.8778647780418396,0.029140278697013855
0,1,1,0,1,1,1,1,1,0,0,1,0.06819356232881546,0.026710355654358864
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.491351112141274e-05
0,0,0,0,0,0,1,0,1,1,1,1,0.29148319363594055,0.4592236876487732
0,0,0,0,0,0,0,0,0,0,0,0,0.000615144323091954,0.00018971272220369428
1,1,1,1,1,1,1,1,0,0,0,0,0.010463342070579529,0.29817160964012146
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.006024401169270277,0.0035926687996834517
0,0,0,0,0,0,1,0,0,0,0,0,0.999424934387207,0.9997301697731018
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,9.878692799247801e-05,0.0008595527615398169
1,1,1,1,1,1,1,1,0,0,1,0,0.9955278038978577,0.9834713935852051
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.00015994059504009783,0.010083982720971107
0,0,0,0,0,0,0,0,0,0,0,0,0.048805300146341324,0.001199302263557911
1,0,1,1,0,1,1,0,1,0,0,0,0.9999545812606812,0.9978041052818298
1,1,0,1,1,0,0,1,0,0,0,0,0.9939425587654114,0.9000706672668457
0,0,1,0,0,1,0,0,0,0,0,0,0.9848952293395996,0.4714168310165405
0,0,1,0,0,0,0,0,0,0,0,0,0.0016291893552988768,0.009041966870427132
0,0,0,0,0,0,0,0,0,0,0,0,0.0002616726269479841,0.003141143824905157
0,0,0,0,0,0,0,0,0,0,0,0,0.7961485385894775,0.046414438635110855
1,1,1,1,1,1,1,1,1,1,1,1,0.9935575127601624,0.8591790199279785
0,0,0,0,0,0,0,0,0,0,0,0,0.0007381175528280437,0.00027806992875412107
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00056709029013291,0.0010162557009607553
1,1,1,1,1,1,1,1,1,0,1,0,0.9999462366104126,0.9993958473205566
0,0,0,0,0,0,0,0,0,0,0,0,0.04783911257982254,0.33228617906570435
0,1,0,0,1,0,0,1,0,0,0,0,0.07869672775268555,0.13786780834197998
0,0,0,0,0,0,0,0,0,0,0,0,0.03645486384630203,0.0031332834623754025
0,0,0,0,0,0,0,0,0,0,0,0,0.00031518409377895296,4.539787187241018e-05
1,1,1,1,1,1,0,1,0,0,1,0,0.9908900856971741,0.8911303281784058
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.434990791603923e-05,4.539787187241018e-05
0,0,1,0,0,1,0,0,0,0,0,0,4.539787187241018e-05,0.00029427121626213193
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,0,0,0,0,0,0,0.9999474287033081,0.9994491934776306
1,1,1,1,1,1,1,1,1,0,0,0,0.9899291396141052,0.9958875775337219
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.933043914614245e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,1,1,1,0.9993618130683899,0.9976620674133301
0,0,0,0,0,1,0,0,0,0,0,1,0.1061546728014946,0.29142579436302185
1,0,1,0,0,0,0,0,0,0,0,0,0.6793479919433594,0.18970800936222076
0,0,0,0,0,0,0,0,0,0,0,0,0.198174849152565,0.08025573939085007
0,0,0,0,0,0,0,0,0,0,0,0,0.002192846965044737,0.0014811200089752674
1,1,1,1,1,1,1,1,1,1,1,1,0.9914790987968445,0.9995442032814026
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,1,1,0.9986409544944763,0.8987815976142883
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0012170496629551053
1,1,1,1,1,1,1,1,1,0,0,0,0.9985170960426331,0.9904133677482605
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,0,0,0,0,0,0,0,0,0,0.5776450037956238,0.9673933386802673
0,0,0,0,0,0,0,0,0,0,0,0,6.531205144710839e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.007179617416113615,0.057489559054374695
0,0,0,0,0,0,0,0,0,0,0,0,8.903829439077526e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.04094882681965828,0.0053804730996489525
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.0072312504053115845,0.01646030694246292
1,1,1,1,1,1,1,1,0,0,0,0,0.4433120787143707,0.9774551391601562
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.000654264003969729,0.018920443952083588
0,0,0,0,0,0,0,0,0,0,0,0,5.115179010317661e-05,9.783167479326949e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9972493052482605,0.9991903901100159
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,6.593697617063299e-05
0,0,0,0,0,0,0,0,0,0,0,0,5.404828698374331e-05,0.00018610505503602326
1,1,1,1,1,1,1,1,1,1,1,1,0.9842967391014099,0.9935773015022278
0,0,0,0,0,0,0,0,0,0,0,0,0.09736621379852295,0.030291499570012093
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,1,1,1,0.8898422718048096,0.06940308958292007
0,0,0,0,0,0,0,0,0,0,0,0,9.534179116599262e-05,0.0002894377976190299
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,0,1,0.9999545812606812,0.9999536275863647
1,1,1,1,1,1,1,1,1,0,1,0,0.7950397729873657,0.9689751863479614
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,1,1,1,1,0,1,0,0,1,0,0.006804076489061117,0.0016139484941959381
0,0,0,0,0,0,0,0,0,0,0,0,0.008476345799863338,0.00493235606700182
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00029083911795169115,0.0016950226854532957
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00013537058839574456,0.0009306764113716781
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.1999253628309816e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0003682450915221125
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00017336237942799926,0.00016948248958215117
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.8971798419952393,0.1489979773759842
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0001046727629727684
0,0,0,0,0,0,0,0,0,0,0,0,0.008686421439051628,0.1245560348033905
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,1,1,1,4.539787187241018e-05,0.0007733182283118367
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.5176129535539076e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.8546631932258606,0.9864311814308167
1,1,1,1,1,1,1,1,1,1,1,1,0.9999244213104248,0.9961498975753784
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.467100269626826e-05,9.42164842854254e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00036921774153597653,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,0,1,0,0,1,0,0,0,0,9.061003220267594e-05,0.00024717088672332466
1,1,1,1,1,1,1,1,1,0,1,1,0.9991856217384338,0.9998739957809448
1,1,1,1,1,1,1,1,1,0,0,0,0.9999309778213501,0.9890680909156799
0,0,0,0,0,0,0,0,0,1,0,1,4.8302830691682175e-05,0.00019600745872594416
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.6813607215881348,0.9995259046554565
1,1,1,1,1,1,1,1,1,1,1,1,0.9998829364776611,0.9985698461532593
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,0,0,0,0,0,0,0,0.06504742056131363,0.961006224155426
0,0,0,0,0,0,0,0,0,0,0,0,0.0002848324947990477,4.539787187241018e-05
